OrderLineID;OrderID;ProductID;Quantity;UnitPrice;DiscountRate;LineAmount
OL000705_4;O000705;P0425;1;706.91;0;706.91
OL000706_1;O000706;P0416;2;625.2;0.05;1187.88
OL000706_2;O000706;P0028;3;540.97;0.1;1460.62
OL000706_3;O000706;P0450;6;255.68;0.1;1380.67
OL000707_1;O000707;P0411;3;347.77;0;1043.31
OL000707_2;O000707;P0393;1;533.76;0;533.76
OL000707_3;O000707;P0344;6;616.84;0.2;2960.83
OL000708_1;O000708;P0413;2;204.12;0;408.24
OL000708_2;O000708;P0271;5;181.11;0.05;860.27
OL000708_3;O000708;P0301;4;463.23;0.2;1482.34
OL000708_4;O000708;P0012;4;530.34;0.1;1909.22
OL000708_5;O000708;P0133;1;337.05;0.05;320.2
OL000709_1;O000709;P0061;6;489.47;0.1;2643.14
OL000710_1;O000710;P0319;5;395.12;0;1975.6
OL000710_2;O000710;P0042;1;611.56;0.05;580.98
OL000710_3;O000710;P0017;1;474.99;0;474.99
OL000710_4;O000710;P0153;4;554.19;0;2216.76
OL000710_5;O000710;P0124;1;69.25;0.1;62.33
OL000711_1;O000711;P0051;5;724.0;0.05;3439.0
OL000711_2;O000711;P0433;6;502.36;0.1;2712.74
OL000711_3;O000711;P0421;5;572.52;0.05;2719.47
OL000712_1;O000712;P0268;6;388.26;0;2329.56
OL000712_2;O000712;P0242;2;659.48;0.1;1187.06
OL000712_3;O000712;P0307;1;284.36;0;284.36
OL000712_4;O000712;P0240;1;498.5;0.1;448.65
OL000713_1;O000713;P0397;1;248.84;0.2;199.07
OL000713_2;O000713;P0102;4;79.3;0.05;301.34
OL000713_3;O000713;P0429;2;719.05;0;1438.1
OL000713_4;O000713;P0230;4;271.54;0.2;868.93
OL000714_1;O000714;P0100;2;146.52;0;293.04
OL000714_2;O000714;P0449;4;114.85;0;459.4
OL000714_3;O000714;P0084;1;437.82;0.1;394.04
OL000715_1;O000715;P0126;5;160.09;0.05;760.43
OL000716_1;O000716;P0482;6;99.4;0.2;477.12
OL000717_1;O000717;P0155;1;333.51;0.1;300.16
OL000718_1;O000718;P0207;6;659.25;0;3955.5
OL000718_2;O000718;P0119;6;219.52;0.2;1053.7
OL000718_3;O000718;P0442;3;711.54;0;2134.62
OL000719_1;O000719;P0164;4;385.83;0;1543.32
OL000720_1;O000720;P0186;3;402.12;0;1206.36
OL000720_2;O000720;P0193;6;522.59;0;3135.54
OL000720_3;O000720;P0391;6;426.17;0.2;2045.62
OL000721_1;O000721;P0236;2;664.71;0;1329.42
OL000722_1;O000722;P0163;3;592.02;0;1776.06
OL000722_2;O000722;P0272;1;637.75;0;637.75
OL000722_3;O000722;P0455;4;714.87;0.05;2716.51
OL000722_4;O000722;P0421;1;572.52;0.05;543.89
OL000723_1;O000723;P0285;5;411.59;0.05;1955.05
OL000723_2;O000723;P0024;4;365.16;0.1;1314.58
OL000724_1;O000724;P0496;4;549.97;0.1;1979.89
OL000724_2;O000724;P0214;6;710.29;0;4261.74
OL000724_3;O000724;P0184;5;100.07;0;500.35
OL000724_4;O000724;P0112;5;126.69;0.1;570.11
OL000724_5;O000724;P0370;5;454.88;0.1;2046.96
OL000725_1;O000725;P0352;5;607.79;0.2;2431.16
OL000726_1;O000726;P0378;4;189.11;0.2;605.15
OL000727_1;O000727;P0384;2;349.75;0.1;629.55
OL000727_2;O000727;P0374;2;119.34;0;238.68
OL000727_3;O000727;P0031;6;675.17;0;4051.02
OL000727_4;O000727;P0090;6;69.0;0;414.0
OL000728_1;O000728;P0191;1;716.68;0.05;680.85
OL000728_2;O000728;P0138;5;449.53;0.1;2022.88
OL000728_3;O000728;P0296;5;702.13;0;3510.65
OL000728_4;O000728;P0017;3;474.99;0;1424.97
OL000728_5;O000728;P0482;1;99.4;0.1;89.46
OL000729_1;O000729;P0032;4;313.32;0.2;1002.62
OL000730_1;O000730;P0094;3;775.04;0.05;2208.86
OL000730_2;O000730;P0193;5;522.59;0;2612.95
OL000730_3;O000730;P0437;1;63.59;0.1;57.23
OL000730_4;O000730;P0082;5;168.53;0.05;800.52
OL000731_1;O000731;P0167;1;472.6;0.2;378.08
OL000731_2;O000731;P0113;6;533.09;0.2;2558.83
OL000731_3;O000731;P0116;2;242.67;0.1;436.81
OL000731_4;O000731;P0359;2;233.67;0.1;420.61
OL000731_5;O000731;P0093;5;560.53;0;2802.65
OL000732_1;O000732;P0233;2;418.33;0.2;669.33
OL000732_2;O000732;P0330;3;515.43;0.05;1468.98
OL000733_1;O000733;P0386;4;644.21;0;2576.84
OL000733_2;O000733;P0087;1;420.61;0.2;336.49
OL000733_3;O000733;P0006;6;499.95;0;2999.7
OL000734_1;O000734;P0179;2;27.31;0;54.62
OL000734_2;O000734;P0106;2;799.69;0;1599.38
OL000735_1;O000735;P0116;4;242.67;0.2;776.54
OL000736_1;O000736;P0004;5;392.54;0;1962.7
OL000736_2;O000736;P0178;5;158.86;0.2;635.44
OL000737_1;O000737;P0308;5;554.48;0;2772.4
OL000737_2;O000737;P0488;1;528.49;0;528.49
OL000737_3;O000737;P0074;2;572.74;0.1;1030.93
OL000737_4;O000737;P0206;2;290.56;0;581.12
OL000737_5;O000737;P0247;4;163.52;0.05;621.38
OL000738_1;O000738;P0229;1;135.9;0;135.9
OL000738_2;O000738;P0052;4;606.63;0.05;2305.19
OL000738_3;O000738;P0119;6;219.52;0.1;1185.41
OL000738_4;O000738;P0066;4;324.4;0.05;1232.72
OL000739_1;O000739;P0338;6;501.98;0.2;2409.5
OL000739_2;O000739;P0463;3;91.32;0.05;260.26
OL000740_1;O000740;P0154;2;626.07;0;1252.14
OL000741_1;O000741;P0363;3;514.74;0.05;1467.01
OL000741_2;O000741;P0359;5;233.67;0;1168.35
OL000742_1;O000742;P0302;5;201.22;0.1;905.49
OL000742_2;O000742;P0182;1;130.97;0.05;124.42
OL000742_3;O000742;P0447;5;391.3;0;1956.5
OL000742_4;O000742;P0085;3;584.5;0.1;1578.15
OL000742_5;O000742;P0367;5;372.39;0.05;1768.85
OL000743_1;O000743;P0070;4;493.71;0;1974.84
OL000743_2;O000743;P0010;6;584.5;0.2;2805.6
OL000743_3;O000743;P0137;4;549.67;0.1;1978.81
OL000743_4;O000743;P0065;6;63.35;0.2;304.08
OL000744_1;O000744;P0274;2;169.86;0.05;322.73
OL000745_1;O000745;P0406;2;488.43;0;976.86
OL000745_2;O000745;P0473;3;774.64;0;2323.92
OL000746_1;O000746;P0221;2;641.07;0;1282.14
OL000746_2;O000746;P0035;4;439.05;0.05;1668.39
OL000746_3;O000746;P0332;1;423.42;0;423.42
OL000747_1;O000747;P0048;1;504.68;0.2;403.74
OL000747_2;O000747;P0114;4;588.56;0;2354.24
OL000747_3;O000747;P0356;1;437.87;0.1;394.08
OL000747_4;O000747;P0495;1;376.57;0.2;301.26
OL000748_1;O000748;P0006;1;499.95;0.2;399.96
OL000748_2;O000748;P0167;2;472.6;0.1;850.68
OL000748_3;O000748;P0089;2;216.18;0.05;410.74
OL000749_1;O000749;P0071;2;564.18;0;1128.36
OL000749_2;O000749;P0200;3;271.41;0.05;773.52
OL000749_3;O000749;P0461;3;707.1;0;2121.3
OL000750_1;O000750;P0150;2;566.66;0.2;906.66
OL000750_2;O000750;P0500;1;420.76;0.05;399.72
OL000750_3;O000750;P0451;4;615.28;0;2461.12
OL000750_4;O000750;P0243;3;318.88;0.05;908.81
OL000750_5;O000750;P0052;5;606.63;0.2;2426.52
OL000751_1;O000751;P0113;3;533.09;0.05;1519.31
OL000751_2;O000751;P0220;3;653.08;0;1959.24
OL000752_1;O000752;P0144;6;385.42;0.1;2081.27
OL000753_1;O000753;P0090;1;69.0;0.1;62.1
OL000753_2;O000753;P0372;3;248.45;0;745.35
OL000753_3;O000753;P0165;5;87.11;0.2;348.44
OL000754_1;O000754;P0027;4;284.86;0.1;1025.5
OL000754_2;O000754;P0043;5;306.39;0.1;1378.75
OL000754_3;O000754;P0432;6;789.16;0.05;4498.21
OL000754_4;O000754;P0450;4;255.68;0.05;971.58
OL000755_1;O000755;P0266;3;231.84;0.2;556.42
OL000756_1;O000756;P0198;1;534.33;0.05;507.61
OL000756_2;O000756;P0500;2;420.76;0.05;799.44
OL000756_3;O000756;P0211;4;351.92;0;1407.68
OL000756_4;O000756;P0173;1;352.63;0;352.63
OL000756_5;O000756;P0362;2;577.1;0.1;1038.78
OL000757_1;O000757;P0377;2;626.3;0.1;1127.34
OL000757_2;O000757;P0211;4;351.92;0.2;1126.14
OL000758_1;O000758;P0199;4;380.74;0;1522.96
OL000759_1;O000759;P0356;4;437.87;0;1751.48
OL000760_1;O000760;P0296;6;702.13;0;4212.78
OL000760_2;O000760;P0243;2;318.88;0.2;510.21
OL000761_1;O000761;P0378;1;189.11;0.2;151.29
OL000761_2;O000761;P0217;3;571.0;0.2;1370.4
OL000761_3;O000761;P0135;2;684.61;0.1;1232.3
OL000761_4;O000761;P0301;3;463.23;0;1389.69
OL000762_1;O000762;P0307;2;284.36;0;568.72
OL000762_2;O000762;P0316;3;507.59;0.2;1218.22
OL000762_3;O000762;P0225;2;147.3;0;294.6
OL000762_4;O000762;P0189;3;88.85;0.2;213.24
OL000763_1;O000763;P0198;6;534.33;0.1;2885.38
OL000764_1;O000764;P0103;4;795.33;0;3181.32
OL000765_1;O000765;P0077;5;382.69;0;1913.45
OL000765_2;O000765;P0308;4;554.48;0.2;1774.34
OL000765_3;O000765;P0090;6;69.0;0.05;393.3
OL000765_4;O000765;P0427;3;339.4;0.2;814.56
OL000766_1;O000766;P0453;4;134.42;0;537.68
OL000766_2;O000766;P0088;4;513.4;0.1;1848.24
OL000766_3;O000766;P0201;2;195.65;0;391.3
OL000766_4;O000766;P0286;1;660.37;0.2;528.3
OL000766_5;O000766;P0069;1;355.61;0;355.61
OL000767_1;O000767;P0268;6;388.26;0.1;2096.6
OL000767_2;O000767;P0461;1;707.1;0;707.1
OL000767_3;O000767;P0092;1;376.04;0.05;357.24
OL000768_1;O000768;P0283;3;302.47;0.2;725.93
OL000768_2;O000768;P0232;4;639.0;0;2556.0
OL000769_1;O000769;P0131;5;301.83;0;1509.15
OL000769_2;O000769;P0359;5;233.67;0.1;1051.51
OL000769_3;O000769;P0405;3;158.47;0.05;451.64
OL000769_4;O000769;P0348;1;142.21;0;142.21
OL000770_1;O000770;P0220;1;653.08;0.1;587.77
OL000770_2;O000770;P0207;4;659.25;0.2;2109.6
OL000771_1;O000771;P0096;5;120.44;0.2;481.76
OL000771_2;O000771;P0199;2;380.74;0;761.48
OL000771_3;O000771;P0493;4;336.23;0.2;1075.94
OL000772_1;O000772;P0302;6;201.22;0.2;965.86
OL000772_2;O000772;P0406;6;488.43;0.2;2344.46
OL000773_1;O000773;P0131;5;301.83;0;1509.15
OL000773_2;O000773;P0026;5;100.02;0.05;475.09
OL000774_1;O000774;P0335;6;207.42;0.1;1120.07
OL000775_1;O000775;P0105;5;183.03;0.2;732.12
OL000776_1;O000776;P0169;5;336.35;0;1681.75
OL000777_1;O000777;P0206;5;290.56;0;1452.8
OL000777_2;O000777;P0451;1;615.28;0;615.28
OL000777_3;O000777;P0243;6;318.88;0.05;1817.62
OL000778_1;O000778;P0159;2;773.52;0.05;1469.69
OL000779_1;O000779;P0329;2;443.35;0;886.7
OL000779_2;O000779;P0255;3;714.76;0;2144.28
OL000780_1;O000780;P0021;2;281.03;0.05;533.96
OL000780_2;O000780;P0375;2;325.84;0.05;619.1
OL000780_3;O000780;P0437;3;63.59;0.05;181.23
OL000780_4;O000780;P0434;4;193.85;0.05;736.63
OL000781_1;O000781;P0399;5;528.98;0;2644.9
OL000782_1;O000782;P0286;3;660.37;0.2;1584.89
OL000783_1;O000783;P0421;4;572.52;0;2290.08
OL000783_2;O000783;P0026;3;100.02;0;300.06
OL000783_3;O000783;P0301;2;463.23;0;926.46
OL000783_4;O000783;P0368;3;408.71;0.05;1164.82
OL000784_1;O000784;P0393;6;533.76;0;3202.56
OL000784_2;O000784;P0123;5;261.79;0.05;1243.5
OL000785_1;O000785;P0498;4;429.72;0.05;1632.94
OL000786_1;O000786;P0258;5;297.45;0;1487.25
OL000787_1;O000787;P0444;2;603.72;0;1207.44
OL000787_2;O000787;P0048;2;504.68;0;1009.36
OL000787_3;O000787;P0416;4;625.2;0.1;2250.72
OL000788_1;O000788;P0409;6;613.99;0;3683.94
OL000788_2;O000788;P0076;1;542.56;0.05;515.43
OL000788_3;O000788;P0116;5;242.67;0.1;1092.01
OL000788_4;O000788;P0348;1;142.21;0.1;127.99
OL000789_1;O000789;P0174;6;431.69;0;2590.14
OL000789_2;O000789;P0296;3;702.13;0.1;1895.75
OL000789_3;O000789;P0449;4;114.85;0.1;413.46
OL000789_4;O000789;P0209;2;95.13;0.1;171.23
OL000789_5;O000789;P0093;2;560.53;0.05;1065.01
OL000790_1;O000790;P0265;4;15.21;0;60.84
OL000790_2;O000790;P0170;1;715.35;0.1;643.82
OL000790_3;O000790;P0122;1;552.86;0.1;497.57
OL000790_4;O000790;P0203;2;443.79;0.1;798.82
OL000791_1;O000791;P0023;5;157.25;0;786.25
OL000791_2;O000791;P0085;1;584.5;0;584.5
OL000791_3;O000791;P0328;1;32.57;0;32.57
OL000791_4;O000791;P0187;2;80.31;0;160.62
OL000791_5;O000791;P0312;3;783.63;0.05;2233.35
OL000792_1;O000792;P0442;4;711.54;0.05;2703.85
OL000792_2;O000792;P0470;4;367.85;0.05;1397.83
OL000793_1;O000793;P0062;6;637.08;0.2;3057.98
OL000793_2;O000793;P0305;4;788.44;0.05;2996.07
OL000793_3;O000793;P0323;3;751.63;0.2;1803.91
OL000793_4;O000793;P0109;3;759.21;0.05;2163.75
OL000793_5;O000793;P0391;3;426.17;0.1;1150.66
OL000794_1;O000794;P0159;5;773.52;0.1;3480.84
OL000794_2;O000794;P0016;4;185.38;0;741.52
OL000795_1;O000795;P0349;1;43.17;0;43.17
OL000795_2;O000795;P0226;2;112.75;0;225.5
OL000796_1;O000796;P0158;4;182.39;0.2;583.65
OL000796_2;O000796;P0136;1;787.65;0.1;708.88
OL000796_3;O000796;P0496;3;549.97;0.05;1567.41
OL000797_1;O000797;P0494;6;590.15;0.05;3363.85
OL000797_2;O000797;P0434;6;193.85;0.1;1046.79
OL000797_3;O000797;P0298;2;312.31;0.1;562.16
OL000797_4;O000797;P0170;4;715.35;0;2861.4
OL000798_1;O000798;P0278;3;115.77;0;347.31
OL000799_1;O000799;P0403;6;578.36;0;3470.16
OL000799_2;O000799;P0108;5;478.09;0.1;2151.4
OL000800_1;O000800;P0319;6;395.12;0;2370.72
OL000800_2;O000800;P0115;6;743.79;0.2;3570.19
OL000801_1;O000801;P0265;3;15.21;0.05;43.35
OL000801_2;O000801;P0071;2;564.18;0.05;1071.94
OL000802_1;O000802;P0030;4;394.47;0.05;1498.99
OL000802_2;O000802;P0224;5;486.68;0.2;1946.72
OL000802_3;O000802;P0319;1;395.12;0;395.12
OL000802_4;O000802;P0283;2;302.47;0;604.94
OL000803_1;O000803;P0359;1;233.67;0.1;210.3
OL000803_2;O000803;P0206;3;290.56;0.1;784.51
OL000803_3;O000803;P0015;4;787.05;0;3148.2
OL000803_4;O000803;P0107;5;654.87;0.05;3110.63
OL000803_5;O000803;P0027;2;284.86;0.1;512.75
OL000804_1;O000804;P0460;4;497.38;0.05;1890.04
OL000804_2;O000804;P0010;6;584.5;0.1;3156.3
OL000805_1;O000805;P0098;5;520.33;0.05;2471.57
OL000805_2;O000805;P0325;4;60.4;0.05;229.52
OL000805_3;O000805;P0485;4;18.52;0;74.08
OL000805_4;O000805;P0145;5;675.85;0.1;3041.33
OL000806_1;O000806;P0219;1;549.88;0.2;439.9
OL000806_2;O000806;P0379;5;436.54;0.05;2073.57
OL000806_3;O000806;P0417;3;368.41;0;1105.23
OL000806_4;O000806;P0444;3;603.72;0.2;1448.93
OL000806_5;O000806;P0360;6;44.58;0;267.48
OL000807_1;O000807;P0413;6;204.12;0;1224.72
OL000807_2;O000807;P0339;1;27.48;0.05;26.11
OL000807_3;O000807;P0316;3;507.59;0.2;1218.22
OL000807_4;O000807;P0478;3;117.26;0;351.78
OL000807_5;O000807;P0129;1;240.53;0;240.53
OL000808_1;O000808;P0175;4;544.63;0.1;1960.67
OL000808_2;O000808;P0383;5;166.51;0.1;749.29
OL000809_1;O000809;P0358;6;435.78;0.05;2483.95
OL000809_2;O000809;P0295;6;451.32;0.05;2572.52
OL000810_1;O000810;P0439;5;388.5;0.1;1748.25
OL000811_1;O000811;P0376;4;662.31;0.2;2119.39
OL000811_2;O000811;P0209;3;95.13;0.05;271.12
OL000811_3;O000811;P0256;6;439.34;0.2;2108.83
OL000812_1;O000812;P0403;4;578.36;0.2;1850.75
OL000812_2;O000812;P0439;2;388.5;0.05;738.15
OL000812_3;O000812;P0350;1;404.94;0.05;384.69
OL000812_4;O000812;P0037;4;655.22;0.1;2358.79
OL000812_5;O000812;P0181;3;101.47;0.05;289.19
OL000813_1;O000813;P0429;3;719.05;0.1;1941.43
OL000813_2;O000813;P0445;1;197.74;0;197.74
OL000814_1;O000814;P0314;6;404.68;0.2;1942.46
OL000814_2;O000814;P0115;1;743.79;0.2;595.03
OL000814_3;O000814;P0398;3;653.74;0;1961.22
OL000814_4;O000814;P0109;3;759.21;0.2;1822.1
OL000814_5;O000814;P0007;5;263.33;0.1;1184.98
OL000815_1;O000815;P0153;3;554.19;0;1662.57
OL000816_1;O000816;P0024;2;365.16;0.1;657.29
OL000816_2;O000816;P0001;2;481.57;0.2;770.51
OL000816_3;O000816;P0129;3;240.53;0;721.59
OL000816_4;O000816;P0334;1;481.63;0;481.63
OL000816_5;O000816;P0497;1;19.37;0.05;18.4
OL000817_1;O000817;P0224;4;486.68;0.05;1849.38
OL000817_2;O000817;P0313;3;686.48;0;2059.44
OL000817_3;O000817;P0337;3;154.1;0;462.3
OL000817_4;O000817;P0263;4;307.56;0.05;1168.73
OL000817_5;O000817;P0466;6;280.34;0.2;1345.63
OL000818_1;O000818;P0332;2;423.42;0;846.84
OL000818_2;O000818;P0498;4;429.72;0;1718.88
OL000819_1;O000819;P0207;2;659.25;0.2;1054.8
OL000819_2;O000819;P0110;6;193.77;0;1162.62
OL000819_3;O000819;P0191;1;716.68;0.2;573.34
OL000819_4;O000819;P0473;1;774.64;0.1;697.18
OL000820_1;O000820;P0069;4;355.61;0;1422.44
OL000820_2;O000820;P0113;6;533.09;0.1;2878.69
OL000821_1;O000821;P0322;6;525.88;0.1;2839.75
OL000821_2;O000821;P0029;6;557.81;0.2;2677.49
OL000821_3;O000821;P0144;4;385.42;0.1;1387.51
OL000821_4;O000821;P0298;3;312.31;0.05;890.08
OL000821_5;O000821;P0037;6;655.22;0.1;3538.19
OL000822_1;O000822;P0299;1;17.68;0.05;16.8
OL000822_2;O000822;P0253;5;375.65;0;1878.25
OL000822_3;O000822;P0286;5;660.37;0.05;3136.76
OL000823_1;O000823;P0041;2;694.97;0;1389.94
OL000823_2;O000823;P0304;4;613.75;0;2455.0
OL000823_3;O000823;P0093;1;560.53;0.2;448.42
OL000823_4;O000823;P0015;6;787.05;0.05;4486.18
OL000824_1;O000824;P0199;6;380.74;0.2;1827.55
OL000824_2;O000824;P0019;1;629.57;0;629.57
OL000824_3;O000824;P0233;5;418.33;0;2091.65
OL000824_4;O000824;P0113;4;533.09;0;2132.36
OL000825_1;O000825;P0262;5;522.33;0.1;2350.49
OL000825_2;O000825;P0442;5;711.54;0;3557.7
OL000825_3;O000825;P0499;2;87.64;0.05;166.52
OL000825_4;O000825;P0182;6;130.97;0.1;707.24
OL000826_1;O000826;P0309;6;494.09;0;2964.54
OL000826_2;O000826;P0265;3;15.21;0.05;43.35
OL000826_3;O000826;P0135;1;684.61;0.05;650.38
OL000826_4;O000826;P0189;5;88.85;0.2;355.4
OL000826_5;O000826;P0108;1;478.09;0;478.09
OL000827_1;O000827;P0420;5;145.0;0.2;580.0
OL000827_2;O000827;P0039;6;646.3;0;3877.8
OL000827_3;O000827;P0299;6;17.68;0.1;95.47
OL000827_4;O000827;P0450;4;255.68;0.2;818.18
OL000828_1;O000828;P0469;2;58.57;0.1;105.43
OL000829_1;O000829;P0188;4;581.63;0;2326.52
OL000829_2;O000829;P0308;6;554.48;0;3326.88
OL000829_3;O000829;P0340;4;193.92;0;775.68
OL000829_4;O000829;P0054;5;790.64;0.1;3557.88
OL000830_1;O000830;P0036;5;90.91;0.05;431.82
OL000830_2;O000830;P0321;6;680.63;0.05;3879.59
OL000830_3;O000830;P0276;2;436.04;0.2;697.66
OL000831_1;O000831;P0333;1;738.45;0.1;664.61
OL000831_2;O000831;P0138;6;449.53;0.2;2157.74
OL000831_3;O000831;P0059;4;107.29;0;429.16
OL000832_1;O000832;P0429;3;719.05;0.1;1941.43
OL000832_2;O000832;P0198;6;534.33;0;3205.98
OL000832_3;O000832;P0362;5;577.1;0.05;2741.22
OL000833_1;O000833;P0493;6;336.23;0.05;1916.51
OL000833_2;O000833;P0497;6;19.37;0;116.22
OL000833_3;O000833;P0295;6;451.32;0.2;2166.34
OL000833_4;O000833;P0197;6;19.76;0;118.56
OL000834_1;O000834;P0090;1;69.0;0;69.0
OL000834_2;O000834;P0407;2;553.63;0;1107.26
OL000834_3;O000834;P0349;6;43.17;0;259.02
OL000835_1;O000835;P0315;1;47.69;0.05;45.31
OL000835_2;O000835;P0077;6;382.69;0.05;2181.33
OL000835_3;O000835;P0142;4;383.71;0;1534.84
OL000835_4;O000835;P0141;3;705.31;0;2115.93
OL000836_1;O000836;P0127;4;461.7;0;1846.8
OL000836_2;O000836;P0195;2;153.2;0;306.4
OL000836_3;O000836;P0291;5;78.61;0.05;373.4
OL000836_4;O000836;P0377;6;626.3;0.1;3382.02
OL000837_1;O000837;P0111;5;169.16;0.05;803.51
OL000838_1;O000838;P0387;2;305.32;0;610.64
OL000838_2;O000838;P0034;3;238.05;0.05;678.44
OL000838_3;O000838;P0142;4;383.71;0;1534.84
OL000838_4;O000838;P0192;6;326.61;0.1;1763.69
OL000839_1;O000839;P0149;1;168.57;0.2;134.86
OL000840_1;O000840;P0246;2;725.45;0;1450.9
OL000840_2;O000840;P0160;2;275.66;0.2;441.06
OL000840_3;O000840;P0044;3;703.08;0;2109.24
OL000840_4;O000840;P0481;1;741.99;0.05;704.89
OL000840_5;O000840;P0118;4;198.02;0.1;712.87
OL000841_1;O000841;P0390;4;214.34;0;857.36
OL000841_2;O000841;P0209;6;95.13;0.2;456.62
OL000841_3;O000841;P0334;1;481.63;0;481.63
OL000842_1;O000842;P0222;3;780.9;0.05;2225.56
OL000842_2;O000842;P0466;6;280.34;0;1682.04
OL000842_3;O000842;P0346;3;135.3;0;405.9
OL000842_4;O000842;P0087;3;420.61;0;1261.83
OL000842_5;O000842;P0050;3;746.85;0;2240.55
OL000843_1;O000843;P0119;5;219.52;0;1097.6
OL000843_2;O000843;P0095;6;329.47;0;1976.82
OL000843_3;O000843;P0025;3;604.34;0.1;1631.72
OL000844_1;O000844;P0093;5;560.53;0.1;2522.38
OL000844_2;O000844;P0490;1;213.0;0;213.0
OL000844_3;O000844;P0082;2;168.53;0.2;269.65
OL000845_1;O000845;P0136;5;787.65;0.2;3150.6
OL000845_2;O000845;P0221;4;641.07;0;2564.28
OL000846_1;O000846;P0426;2;285.73;0.05;542.89
OL000846_2;O000846;P0208;1;744.87;0.05;707.63
OL000846_3;O000846;P0353;2;116.44;0.1;209.59
OL000846_4;O000846;P0492;4;280.85;0.05;1067.23
OL000847_1;O000847;P0113;2;533.09;0.1;959.56
OL000847_2;O000847;P0435;5;639.42;0.05;3037.24
OL000847_3;O000847;P0082;3;168.53;0.1;455.03
OL000848_1;O000848;P0383;2;166.51;0;333.02
OL000848_2;O000848;P0149;2;168.57;0.1;303.43
OL000848_3;O000848;P0253;5;375.65;0;1878.25
OL000849_1;O000849;P0211;5;351.92;0.05;1671.62
OL000849_2;O000849;P0257;6;475.78;0.1;2569.21
OL000849_3;O000849;P0127;6;461.7;0.2;2216.16
OL000850_1;O000850;P0460;5;497.38;0;2486.9
OL000850_2;O000850;P0356;4;437.87;0;1751.48
OL000850_3;O000850;P0015;2;787.05;0;1574.1
OL000850_4;O000850;P0255;2;714.76;0.1;1286.57
OL000851_1;O000851;P0198;6;534.33;0.05;3045.68
OL000851_2;O000851;P0294;2;369.26;0;738.52
OL000852_1;O000852;P0199;6;380.74;0.05;2170.22
OL000852_2;O000852;P0177;4;239.75;0;959.0
OL000853_1;O000853;P0360;4;44.58;0.05;169.4
OL000853_2;O000853;P0291;4;78.61;0;314.44
OL000853_3;O000853;P0318;4;546.87;0.1;1968.73
OL000853_4;O000853;P0345;1;590.9;0.1;531.81
OL000854_1;O000854;P0291;5;78.61;0.05;373.4
OL000854_2;O000854;P0375;5;325.84;0;1629.2
OL000855_1;O000855;P0024;5;365.16;0.2;1460.64
OL000855_2;O000855;P0409;6;613.99;0.05;3499.74
OL000855_3;O000855;P0046;6;324.2;0;1945.2
OL000856_1;O000856;P0396;1;397.05;0;397.05
OL000857_1;O000857;P0150;2;566.66;0;1133.32
OL000857_2;O000857;P0489;2;70.72;0.05;134.37
OL000858_1;O000858;P0052;2;606.63;0.2;970.61
OL000858_2;O000858;P0196;1;395.62;0;395.62
OL000858_3;O000858;P0166;4;185.58;0;742.32
OL000858_4;O000858;P0438;6;582.27;0;3493.62
OL000858_5;O000858;P0405;4;158.47;0;633.88
OL000859_1;O000859;P0068;5;170.53;0.1;767.38
OL000860_1;O000860;P0310;1;494.34;0;494.34
OL000860_2;O000860;P0284;1;324.52;0;324.52
OL000861_1;O000861;P0043;3;306.39;0;919.17
OL000861_2;O000861;P0170;1;715.35;0.1;643.82
OL000862_1;O000862;P0072;6;579.4;0.05;3302.58
OL000863_1;O000863;P0190;1;101.56;0.2;81.25
OL000864_1;O000864;P0234;2;162.08;0.1;291.74
OL000865_1;O000865;P0003;4;222.04;0.2;710.53
OL000865_2;O000865;P0332;4;423.42;0;1693.68
OL000866_1;O000866;P0073;1;103.26;0.1;92.93
OL000866_2;O000866;P0209;2;95.13;0;190.26
OL000866_3;O000866;P0257;6;475.78;0;2854.68
OL000866_4;O000866;P0063;3;479.2;0;1437.6
OL000866_5;O000866;P0072;2;579.4;0;1158.8
OL000867_1;O000867;P0020;6;367.43;0.2;1763.66
OL000868_1;O000868;P0475;2;176.86;0;353.72
OL000868_2;O000868;P0393;6;533.76;0.2;2562.05
OL000868_3;O000868;P0304;2;613.75;0;1227.5
OL000868_4;O000868;P0406;4;488.43;0.05;1856.03
OL000869_1;O000869;P0319;3;395.12;0.05;1126.09
OL000870_1;O000870;P0282;1;793.52;0;793.52
OL000870_2;O000870;P0044;6;703.08;0.2;3374.78
OL000871_1;O000871;P0372;6;248.45;0.1;1341.63
OL000871_2;O000871;P0129;2;240.53;0.1;432.95
OL000871_3;O000871;P0306;5;185.45;0;927.25
OL000871_4;O000871;P0164;3;385.83;0.2;925.99
OL000871_5;O000871;P0166;3;185.58;0.1;501.07
OL000872_1;O000872;P0354;3;397.17;0.05;1131.93
OL000873_1;O000873;P0043;4;306.39;0.05;1164.28
OL000874_1;O000874;P0316;5;507.59;0;2537.95
OL000874_2;O000874;P0328;5;32.57;0.1;146.56
OL000874_3;O000874;P0152;3;768.81;0.05;2191.11
OL000874_4;O000874;P0236;4;664.71;0;2658.84
OL000875_1;O000875;P0158;1;182.39;0.05;173.27
OL000875_2;O000875;P0176;2;407.64;0.1;733.75
OL000876_1;O000876;P0189;4;88.85;0;355.4
OL000876_2;O000876;P0123;2;261.79;0;523.58
OL000877_1;O000877;P0310;4;494.34;0.1;1779.62
OL000877_2;O000877;P0095;6;329.47;0.2;1581.46
OL000878_1;O000878;P0303;2;291.26;0.1;524.27
