OrderID;OrderDate_raw;CustomerID;ChannelID;OrderStatus;ShippingCityID;PromoCode
O002238;2023-05-26;C1270;CH3;Pending;CITY01;
O002239;10/03/2023;C1324;CH1;Returned;CITY12;
O002240;28/02/2024;C1207;CH3;Cancelled;CITY07;
O002241;03/16/2025;C1085;CH1;Returned;CITY07;
O002242;2022-01-28;C1290;CH1;Shipped;CITY09;
O002243;09/17/2021;C1237;CH1;Pending;CITY11;BF
O002244;24/07/2022;C1084;CH5; Pending;CITY01;
O002245;04/03/2022;C1246;CH4;Cancelled;CITY04;
O002246;2025-07-27;C1223;CH1;Completed;CITY06;
O002247;09/10/2022;C1260;CH5;Completed;CITY10;BF
O002248;08/13/2021;C1260;CH2;Returned;CITY11;
O002249;2021-12-29;C1315;CH2;Cancelled;CITY06;
O002250;12/04/2025;C1198;CH2;Shipped;CITY12;
O002251;02/02/2024;C1295;CH2;Completed;CITY07;
O002252;2021-09-03;C1337;CH4;Pending;CITY05;SUMMER
O002253;2024-01-01;C1030;CH5;Shipped;CITY04;SUMMER
O002254;2023-11-03;C1107;CH3;Completed;CITY04;RAMADAN
O002255;2021-08-05;C1242;CH5;Completed;CITY01;
O002256;07/06/2022;C1004;CH1;Completed;CITY11;
O002257;2024-12-26;C1215;CH3;Pending;CITY12;
O002258;2025-02-28;C1060;CH5;Cancelled;CITY09;
O002259;02/01/2025;C1234;CH4;Completed;CITY07;
O002260;22/03/2021;C1236;CH3;Completed;CITY04;RAMADAN
O002261;2025-07-30;C1172;CH4;Completed;CITY06;SUMMER
O002262;01/07/2021;C1326;CH3;Returned;CITY03;
O002263;2023-03-27;C1316;CH2;Completed;CITY11;
O002264;2022-09-28;C1232;CH1;Returned;CITY07;
O002265;07/16/2024;C1200;CH4;Cancelled;CITY03;
O002266;10/05/2021;C1346;CH5;Completed;CITY01;SUMMER
O002267;2021-03-08;C1160;CH1;Cancelled;CITY11;
O002268;2023-01-16;C1300;CH1;Shipped;CITY10;
O002269;2022-06-21;C1106;CH3;Cancelled;CITY01;WELCOME
O002270;2025-09-25;C1320;CH4;Shipped;CITY04;
O002271;01/10/2024;C1135;CH2;Pending;CITY05;WELCOME
O002272;08/11/2025;C1088;CH4;Pending;CITY05;BF
O002273;10/02/2021;C1282;CH4;Pending;CITY12;
O002274;07/04/2022;C1186;CH1;Shipped;CITY07;WELCOME
O002275;2022-05-22;C1180;CH4;Cancelled;CITY12;RAMADAN
O002276;2024-02-02;C1084;CH5;Returned;CITY03;
O002277;03/22/2022;C1071;CH2;Pending;CITY09;
O002278;2023-09-04;C1177;CH5;Completed;CITY02;
O002279;03/28/2025;C1179;CH2;Cancelled;CITY05;SUMMER
O002280;2023-10-09;C1069;CH5;Completed;CITY07;
O002281;2023-06-28;C1063;CH3;Returned;CITY03;
O002282;2024-08-06;C1257;CH1;Returned;CITY01;
O002283;04/12/2021;C1080;CH4;Returned;CITY01;
O002284;2024-03-17;C1292;CH5;Returned;CITY12;SUMMER
O002285;2021-04-11;C1194;CH5;Pending;CITY09;
O002286;2023-02-24;C1023;CH1;Returned;CITY12;
O002287;2022-05-24;C1241;CH2;Pending;CITY01;
O002288;07/16/2025;C1290;CH3;Returned;CITY06;
O002289;05/07/2024;C1240;CH2;Cancelled;CITY02;
O002290;2024-06-07;C1131;CH5;Completed;CITY06;
O002291;04/12/2024;C1047;CH5;Returned ;CITY01;
O002292;07/08/2024;C1296;CH4;Returned;CITY02;
O002293;2024-06-17;C1139;CH1;Returned ;CITY01;
O002294;12/20/2024;C1024;CH4; Pending;CITY10;WELCOME
O002295;2024-05-24;C1083;CH1;Returned;CITY05;
O002296;06/08/2022;C1236;CH5;Completed;CITY09;
O002297;2021-03-23;C1321;CH2;Completed;CITY08;
O002298;2023-08-07;C1214;CH1;Pending;CITY09;
O002299;2023-10-15;C1047;CH2;Pending;CITY05;
O002300;17/11/2022;C1155;CH3;Pending;CITY12;
O002301;06/15/2025;C1298;CH1;Shipped;CITY08;SUMMER
O002302;2025-05-24;C1285;CH1;Completed;CITY01;
O002303;07/31/2023;C1061;CH4;Shipped;CITY11;
O002304;2024-09-04;C1133;CH2;Shipped;CITY11;
O002305;2023-08-23;C1158;CH1;SHIPPED;CITY06;
O002306;2022-11-27;C1098;CH1;Returned;CITY07;
O002307;2023-02-26;C1099;CH5;Cancelled;CITY03;
O002308;2021-07-25;C1091;CH1;Returned;CITY05;WELCOME
O002309;2023-06-14;C1198;CH5;Shipped;CITY02;
O002310;03/03/2022;C1002;CH1;Cancelled;CITY08;
O002311;2021-10-01;C1314;CH2;Shipped;CITY10;
O002312;19/10/2023;C1125;CH1;Completed ;CITY01;
O002313;2024-01-01;C1205;CH3; Completed;CITY06;
O002314;09/22/2022;C1137;CH5;Returned;CITY07;
O002315;07/12/2021;C1335;CH3;Pending;CITY10;WELCOME
O002316;2022-07-25;C1232;CH3;Returned;CITY07;
O002317;2025-01-10;C1028;CH4;Completed;CITY05;RAMADAN
O002318;2025-02-24;C1326;CH2;Pending;CITY04;
O002319;2024-02-25;C1013;CH2;Returned;CITY09;
O002320;12/15/2025;C1164;CH1;Shipped;CITY11;
O002321;2021-11-26;C1036;CH4;Shipped;CITY12;
O002322;05/15/2022;C1278;CH3;Pending;CITY02;RAMADAN
O002323;2025-11-30;C1310;CH2;Completed;CITY04;WELCOME
O002324;2021-04-04;C1348;CH4;Returned;CITY03;BF
O002325;2024-04-25;C1009;CH1;CANCELLED;CITY04;
O002326;2022-09-04;C1148;CH1;Cancelled;CITY03;
O002327;2022-10-12;C1000;CH2;Shipped;CITY06;
O002328;20/07/2021;C1015;CH4;Pending;CITY03;
O002329;08/29/2024;C1227;CH1;Shipped;CITY12;RAMADAN
O002330;2023-08-29;C1287;CH5;Completed ;CITY10;WELCOME
O002331;2021-01-13;C1348;CH5;Returned;CITY06;
O002332;04/16/2022;C1005;CH5;Returned;CITY02;
O002333;2022-05-11;C1227;CH3;Shipped;CITY09;SUMMER
O002334;2024-04-18;C1190;CH2;Pending ;CITY09;
O002335;23/06/2021;C1045;CH2;Completed;CITY05;
O002336;2025-03-16;C1004;CH5;Completed;CITY08;
O002337;2024-07-03;C1055;CH3;Pending;CITY03;
O002338;2024-11-18;C1123;CH2;Pending;CITY10;BF
O002339;11/10/2021;C1285;CH3; Pending;CITY04;BF
O002340;10/09/2025;C1220;CH1;Returned;CITY11;
O002341;07/05/2024;C1137;CH4;Pending;CITY03;
O002342;01/08/2025;C1076;CH2;Cancelled;CITY03;
O002343;03/16/2022;C1098;CH2;Cancelled;CITY07;WELCOME
O002344;2022-12-08;C1338;CH3;Pending;CITY01;WELCOME
O002345;2025-09-16;C1137;CH2;Cancelled;CITY01;BF
O002346;04/09/2022;C1119;CH3;Cancelled;CITY10;
O002347;03/08/2023;C1310;CH4;Cancelled;CITY10;
O002348;11/05/2021;C1057;CH4;Pending;CITY08;BF
O002349;2021-09-12;C1204;CH4;Shipped;CITY09;
O002350;29/12/2023;C1245;CH1;Pending;CITY04;
O002351;21/08/2025;C1127;CH4;Cancelled;CITY12;WELCOME
O002352;08/08/2024;C1298;CH2;Shipped;CITY09;RAMADAN
O002353;2024-03-31;C1034;CH5;Pending;CITY11;BF
O002354;2022-04-14;C1007;CH1;Returned;CITY06;
O002355;2021-11-21;C1058;CH3;Cancelled;CITY11;
O002356;01/16/2024;C1081;CH4;Shipped;CITY08;
O002357;10/06/2024;C1195;CH5;Cancelled;CITY07;
O002358;2023-09-11;C1098;CH4;Completed;CITY01;
O002359;09/04/2023;C1327;CH3;Completed;CITY01;RAMADAN
O002360;2024-08-21;C1149;CH3;Pending;CITY05;SUMMER
O002361;23/07/2023;C1159;CH1;Shipped;CITY10;
O002362;11/08/2025;C1287;CH2;Pending;CITY04;
O002363;2021-06-03;C1017;CH2;Shipped;CITY12;WELCOME
O002364;2021-02-27;C1050;CH2;Pending;CITY05;
O002365;01/10/2023;C1086;CH5;Pending ;CITY08;
O002366;01/07/2024;C1078;CH1;Returned;CITY12;
O002367;2025-11-06;C1089;CH5;Shipped;CITY03;RAMADAN
O002368;08/31/2023;C1086;CH3;Pending;CITY06;SUMMER
O002369;05/02/2022;C1316;CH4;Shipped;CITY01;
O002370;2025-01-15;C1069;CH2;Returned;CITY05;
O002371;2024-02-22;C1153;CH1;Pending;CITY04;SUMMER
O002372;2025-05-03;C1153;CH5;Shipped;CITY09;
O002373;2025-11-16;C1033;CH1;Returned;CITY04;WELCOME
O002374;2023-11-02;C1163;CH2;Shipped;CITY09;
O002375;2024-12-15;C1243;CH2;CANCELLED;CITY09;
O002376;2025-11-01;C1212;CH3;Cancelled;CITY06;
O002377;2025-07-31;C1196;CH2;Shipped;CITY09;
O002378;2024-12-31;C1209;CH1;Shipped;CITY10;RAMADAN
O002379;2024-04-05;C1127;CH2;Pending;CITY10;
O002380;13/03/2021;C1290;CH1;Completed;CITY01;
O002381;2024-11-22;C1319;CH5;Completed;CITY12;BF
O002382;01/25/2023;C1103;CH4;Pending;CITY08;WELCOME
O002383;25/08/2021;C1224;CH4;Pending;CITY05;
O002384;2025-10-15;C1349;CH2;Pending;CITY08;
O002385;2024-11-23;C1196;CH5;Returned;CITY08;RAMADAN
O002386;2022-12-30;C1335;CH1;Completed;CITY10;
O002387;2022-06-09;C1184;CH5;Returned;CITY02;
O002388;06/07/2025;C1003;CH1;Pending;CITY06;
O002389;2024-12-20;C1221;CH5;Shipped;CITY01;SUMMER
O002390;2025-03-25;C1293;CH1;Shipped;CITY11;
O002391;2024-07-25;C1071;CH1;Pending;CITY09;RAMADAN
O002392;2025-04-11;C1082;CH2;Pending ;CITY05;
O002393;2025-02-23;C1151;CH1;Returned;CITY10;
O002394;10/04/2024;C1276;CH1;Returned;CITY05;WELCOME
O002395;2022-01-15;C1237;CH4;Shipped;CITY12;BF
O002396;2022-10-02;C1312;CH3;Cancelled;CITY02;
O002397;2023-07-10;C1318;CH2;Completed;CITY04;
O002398;2023-09-17;C1239;CH4;Cancelled ;CITY07;SUMMER
O002399;2022-03-25;C1325;CH1;Cancelled;CITY06;
O002400;2022-10-04;C1012;CH3;Shipped ;CITY06;SUMMER
O002401;2025-12-19;C1053;CH1;Pending;CITY08;WELCOME
O002402;2021-04-10;C1191;CH1;Completed;CITY07;
O002403;19/11/2024;C1067;CH2;Cancelled;CITY12;BF
O002404;27/10/2022;C1209;CH3;Cancelled;CITY03;WELCOME
O002405;2023-12-31;C1107;CH3;Completed;CITY06;
O002406;2024-11-19;C1003;CH4;Shipped;CITY11;
O002407;14/05/2025;C1239;CH2;Completed;CITY05;SUMMER
O002408;11/19/2022;C1090;CH4;Returned;CITY05;SUMMER
O002409;2022-08-28;C1102;CH4; Completed;CITY03;
O002410;2023-12-02;C1316;CH5;Cancelled;CITY04;
O002411;2025-12-07;C1251;CH3;Cancelled;CITY11;RAMADAN
O002412;2024-08-04;C1107;CH5;Pending;CITY06;WELCOME
O002413;04/14/2023;C1173;CH5;Shipped;CITY10;
O002414;10/04/2023;C1161;CH5;Pending;CITY02;
O002415;2024-05-25;C1237;CH4;Completed;CITY11;
O002416;2024-05-07;C1008;CH4;Pending;CITY09;
O002417;11/14/2021;C1109;CH1;Returned;CITY01;
O002418;2025-06-24;C1296;CH4;Returned;CITY10;
O002419;06/09/2024;C1024;CH5;CANCELLED;CITY07;
O002420;2024-06-17;C1129;CH3;Completed;CITY10;BF
O002421;2022-07-04;C1010;CH3;Pending ;CITY10;
O002422;09/06/2025;C1085;CH5;Pending;CITY10;RAMADAN
O002423;14/02/2024;C1290;CH1; Completed;CITY03;
O002424;2025-05-06;C1116;CH1;Pending ;CITY07;
O002425;2022-07-25;C1343;CH1;Shipped;CITY03;RAMADAN
O002426;06/14/2021;C1076;CH2;Pending;CITY11;RAMADAN
O002427;02/21/2023;C1045;CH1;Cancelled;CITY09;
O002428;10/03/2024;C1220;CH3;Shipped;CITY05;
O002429;09/21/2022;C1316;CH4;Pending;CITY04;BF
O002430;2025-02-17;C1268;CH1;Cancelled;CITY07;
O002431;03/12/2023;C1099;CH5;Completed;CITY11;RAMADAN
O002432;2024-02-27;C1110;CH4;Completed;CITY04;SUMMER
O002433;20/05/2021;C1119;CH2; Shipped;CITY08;SUMMER
O002434;01/24/2024;C1075;CH4;Returned;CITY12;WELCOME
O002435;05/08/2022;C1255;CH4;Completed;CITY07;WELCOME
O002436;05/11/2021;C1317;CH4;Returned;CITY11;
O002437;2021-11-21;C1117;CH2;Cancelled;CITY08;SUMMER
O002438;2022-08-21;C1070;CH3;Returned;CITY09;
O002439;05/07/2022;C1158;CH1;Completed;CITY05;
O002440;2025-06-13;C1239;CH4;Returned;CITY07;
O002441;29/04/2021;C1047;CH3;Completed ;CITY03;SUMMER
O002442;2025-12-23;C1077;CH5; Returned;CITY07;WELCOME
O002443;15/06/2022;C1064;CH1;Pending;CITY09;
O002444;31/10/2025;C1089;CH1;Completed;CITY01;
O002445;2023-08-28;C1027;CH5;Returned;CITY01;
O002446;09/18/2025;C1157;CH3;Pending;CITY11;SUMMER
O002447;2024-09-19;C1262;CH3;Cancelled;CITY03;
O002448;2025-02-26;C1180;CH3;Shipped;CITY01;RAMADAN
O002449;07/11/2023;C1304;CH3;Completed;CITY12;
O002450;04/02/2021;C1058;CH3;Completed;CITY04;
O002451;2025-07-07;C1123;CH3;Returned;CITY02;
O002452;09/15/2024;C1081;CH3;Completed;CITY01;
O002453;2025-03-09;C1136;CH1;Returned;CITY08;
O002454;26/07/2024;C1154;CH5;Cancelled;CITY02;BF
O002455;01/12/2021;C1177;CH3;Completed;CITY11;
O002456;11/15/2024;C1199;CH5;Shipped;CITY08;
O002457;26/08/2021;C1329;CH3;Completed;CITY08;
O002458;2022-06-19;C1324;CH4;Pending;CITY03;
O002459;2022-04-03;C1178;CH3;Pending;CITY09;
O002460;2021-02-28;C1081;CH4;Pending;CITY05;
O002461;02/08/2025;C1166;CH1;Pending;CITY03;
O002462;08/30/2022;C1019;CH4;Cancelled;CITY07;
O002463;2022-01-27;C1148;CH5;Completed;CITY11;
O002464;2024-12-10;C1053;CH3;Completed;CITY03;
O002465;02/05/2023;C1118;CH4;Completed;CITY01;
O002466;2022-03-21;C1076;CH2;Completed ;CITY06;
O002467;2021-04-05;C1085;CH5;Returned;CITY10;RAMADAN
O002468;2021-10-01;C1211;CH4;Completed;CITY11;RAMADAN
O002469;2025-07-20;C1034;CH3;Pending;CITY05;
O002470;2022-05-17;C1294;CH4;Completed;CITY08;
O002471;2025-11-04;C1214;CH2;Returned;CITY08;
O002472;2025-02-24;C1344;CH1;Completed;CITY11;
O002473;2025-05-08;C1333;CH1;Shipped;CITY12;
O002474;04/06/2023;C1005;CH1;Shipped;CITY11;
O002475;2024-05-08;C1006;CH4;Shipped;CITY12;
O002476;23/12/2025;C1087;CH5;Completed;CITY03;RAMADAN
O002477;10/06/2025;C1206;CH3;Shipped;CITY09;
O002478;2021-12-10;C1227;CH2;Pending;CITY11;
O002479;2023-08-24;C1056;CH5;Returned;CITY07;
O002480;2024-10-01;C1023;CH1;Cancelled;CITY04;
O002481;2022-11-20;C1335;CH4;Cancelled;CITY01;
O002482;30/06/2023;C1199;CH3;Shipped;CITY05;
O002483;2021-11-09;C1030;CH2;Completed;CITY07;
O002484;05/02/2024;C1289;CH2;Cancelled;CITY05;
O002485;23/01/2022;C1306;CH1;Cancelled;CITY08;
O002486;2022-01-05;C1295;CH4;Completed;CITY12;
O002487;2025-04-18;C1068;CH2;Cancelled;CITY12;
O002488;07/10/2021;C1032;CH3;Shipped;CITY08;
O002489;2024-03-18;C1078;CH3;Shipped;CITY02;
O002490;2021-11-16;C1250;CH2;Pending ;CITY08;
O002491;09/27/2021;C1314;CH5;Cancelled ;CITY04;RAMADAN
O002492;2021-12-03;C1317;CH3; Cancelled;CITY04;
O002493;09/02/2021;C1194;CH1;Cancelled;CITY12;
O002494;14/03/2021;C1305;CH3;Cancelled ;CITY07;
O002495;02/03/2024;C1322;CH3;Cancelled;CITY12;
O002496;2022-05-08;C1296;CH5;Shipped;CITY10;
O002497;19/01/2022;C1000;CH4;Shipped;CITY09;
O002498;03/01/2024;C1252;CH5;Cancelled;CITY12;RAMADAN
O002499;15/09/2022;C1040;CH4;Cancelled;CITY03;
O002500;08/03/2023;C1273;CH1;Completed;CITY08;
