OrderID;Gender;ChannelName;PaymentMethod;YearNumber;MonthNumber;TotalQuantity;AvgDiscount;NumberOfProducts;NumberOfCategories;TotalRevenue
O001883;Male;Store;Cash;2025;6;16;0,15;4;4;6155,43
O001884;Unknown;Mobile App;Card;2021;12;6;0,025;2;1;3778,34
O001885;Unknown;Web;Card;2025;12;6;0,05;1;1;4253,11
O001886;Female;Mobile App;Cash;2025;2;16;0;4;4;7119,86
O001887;Male;Marketplace;Bank Transfer;2025;9;10;0,08;5;4;1910,39
O001888;Male;Web;Cash;2024;3;1;0,05;1;1;480,02
O001889;Male;Web;Wallet;2025;5;10;0,05;4;3;3254,45
O001890;Unknown;Call Center;Wallet;2022;6;3;0;1;1;1770,45
O001891;Female;Mobile App;Cash;2025;9;10;0,0375;4;3;2810,33
O001892;Male;Store;COD;2021;10;5;0,1;1;1;2361,33
O001893;Male;Web;Bank Transfer;2022;10;5;0;1;1;1697
O001894;Unknown;Call Center;Bank Transfer;2021;12;15;0,1125;4;2;6904,75
O001895;Male;Web;Wallet;2022;6;6;0,0666666666666667;3;2;2472,61
O001896;Unknown;Call Center;Card;2021;9;4;0;1;1;1999,8
O001897;Female;Store;Cash;2024;7;2;0;1;1;1542,38
O001898;Female;Web;Card;2021;6;12;0,15;4;4;4159
O001899;Male;Call Center;Wallet;2024;10;8;0,1;2;2;1777,02
O001900;Unknown;Marketplace;COD;2022;12;7;0,1;2;2;864,52
O001901;Unknown;Mobile App;COD;2025;12;11;0,0166666666666667;3;2;4802,69
O001902;Unknown;Marketplace;Bank Transfer;2024;4;18;0,03;5;2;8858,02
O001903;Female;Call Center;Wallet;2022;7;9;0,133333333333333;3;3;3088,09
O001904;Male;Call Center;Wallet;2022;3;6;0;2;2;3335,76
O001905;Male;Marketplace;COD;2023;10;7;0,07;5;4;2428,98
O001906;Female;Marketplace;Card;2023;3;11;0,075;2;2;2835,38
O001907;Female;Web;COD;2024;11;19;0,075;4;3;9269,52
O001908;Unknown;Marketplace;Card;2022;5;16;0,09;5;5;3737,5
O001909;Male;Store;Cash;2025;4;14;0,025;4;3;3434,26
O001910;Female;Marketplace;Wallet;2024;8;10;0,05;2;2;5743,62
O001911;Unknown;Marketplace;Bank Transfer;2023;5;19;0,0125;4;4;7010,53
O001912;Female;Marketplace;Bank Transfer;2025;10;11;0,1375;4;4;5181,59
O001913;Male;Mobile App;Card;2025;9;12;0,0333333333333333;3;3;4596,69
O001914;Female;Store;COD;2025;7;2;0;1;1;1270,5
O001915;Unknown;Web;Cash;2025;3;2;0,2;1;1;916,03
O001916;Female;Mobile App;Bank Transfer;2023;7;11;0,0125;4;3;2603,79
O001917;Male;Mobile App;Bank Transfer;2021;3;11;0,116666666666667;3;2;4025,69
O001918;Unknown;Store;Bank Transfer;2025;4;23;0,06;5;5;11817,7
O001919;Male;Marketplace;Wallet;2023;12;7;0,0625;4;3;3116,67
O001920;Male;Marketplace;Card;2022;12;14;0,1;3;2;6722,37
O001921;Male;Call Center;Bank Transfer;2022;11;3;0,05;1;1;2038,75
O001922;Male;Call Center;Wallet;2021;5;11;0,025;2;2;4440,97
O001923;Unknown;Web;Bank Transfer;2025;4;19;0,08;5;4;10912,76
O001924;Female;Call Center;Wallet;2023;11;12;0,0375;4;4;4625,71
O001925;Unknown;Web;Cash;2021;9;15;0,06;5;4;5278,9
O001926;Male;Marketplace;Card;2024;6;2;0;1;1;594,9
O001927;Unknown;Call Center;Card;2024;8;13;0,166666666666667;3;2;1711,85
O001928;Female;Store;Cash;2024;8;6;0,075;2;2;1561,39
O001929;Female;Web;Wallet;2023;11;13;0,1;5;3;3314,88
O001930;Female;Mobile App;Wallet;2022;1;7;0;2;2;4834,95
O001931;Female;Marketplace;Card;2022;8;4;0;1;1;178,32
O001932;Unknown;Mobile App;Wallet;2021;3;22;0,08;5;5;9053,16
O001933;Female;Web;COD;2025;10;15;0,06;5;4;5659,99
O001934;Unknown;Store;Bank Transfer;2025;11;8;0;2;2;4688,07
O001935;Male;Call Center;Cash;2023;5;6;0,025;2;2;2221,03
O001936;Male;Web;COD;2021;8;3;0,05;1;1;1815,68
O001937;Unknown;Marketplace;Cash;2024;5;4;0,05;1;1;1174,88
O001938;Male;Web;Card;2024;1;1;0,05;1;1;557,93
O001939;Male;Marketplace;Cash;2022;8;11;0,0375;4;3;2468,31
O001940;Female;Mobile App;Wallet;2023;6;14;0,0333333333333333;3;3;5458,95
O001941;Male;Call Center;Bank Transfer;2021;3;5;0,2;1;1;1236,72
O001942;Female;Call Center;COD;2024;10;19;0,1;5;3;8370,94
O001943;Female;Call Center;Card;2022;3;9;0,0666666666666667;3;3;4521,89
O001944;Male;Store;Card;2024;11;14;0,025;4;4;8685,39
O001945;Female;Mobile App;Cash;2021;1;8;0,116666666666667;3;2;5082
O001946;Male;Web;Wallet;2021;6;12;0,0166666666666667;3;2;3977,19
O001947;Male;Marketplace;Wallet;2025;8;3;0;2;2;939,57
O001948;Unknown;Web;Card;2024;8;2;0,05;1;1;204,93
O001949;Female;Mobile App;Bank Transfer;2025;3;6;0,2;1;1;1956,67
O001950;Female;Web;COD;2023;6;11;0,0875;4;2;4013,69
O001951;Unknown;Mobile App;Wallet;2021;7;7;0;3;3;3147,47
O001952;Male;Store;Cash;2024;9;6;0;1;1;1244,52
O001953;Male;Web;Bank Transfer;2023;11;3;0,025;2;2;1929,59
O001954;Male;Call Center;Wallet;2023;11;21;0,05;5;4;9502,87
O001955;Unknown;Marketplace;COD;2023;4;15;0,0625;4;3;8325,57
O001956;Female;Marketplace;Bank Transfer;2021;8;2;0,1;1;1;428,49
O001957;Male;Web;COD;2024;3;19;0,1125;4;4;8167,2
O001958;Female;Marketplace;Bank Transfer;2021;8;12;0,1125;4;2;4684,41
O001959;Female;Marketplace;Wallet;2024;12;6;0;1;1;1391,04
O001960;Female;Mobile App;Cash;2023;12;8;0;2;2;4869,23
O001961;Unknown;Store;Wallet;2025;5;16;0,075;4;3;4499,32
O001962;Male;Store;Cash;2024;8;14;0,0666666666666667;3;3;5598,86
O001963;Female;Store;Cash;2023;9;2;0;1;1;542,74
O001964;Female;Store;Card;2024;4;7;0,1;3;3;3711,12
O001965;Female;Web;Wallet;2025;5;1;0;1;1;705,31
O001966;Male;Store;Cash;2022;11;3;0,125;2;2;869,65
O001967;Male;Store;Bank Transfer;2025;5;20;0,075;4;3;6247,64
O001968;Male;Web;Card;2025;6;14;0,0375;4;3;7350,06
O001969;Male;Store;Card;2022;12;3;0;1;1;1164,42
O001970;Female;Web;Card;2023;11;16;0,1;4;4;6411,27
O001971;Female;Web;COD;2024;8;14;0,025;4;3;5449,41
O001972;Female;Store;Card;2021;3;11;0,1;2;2;2671,88
O001973;Male;Store;Bank Transfer;2024;10;2;0,2;1;1;160,03
O001974;Female;Web;Card;2025;4;1;0;1;1;715,35
O001975;Male;Call Center;Card;2025;3;10;0,0166666666666667;3;2;4065,77
O001976;Female;Store;Card;2023;9;9;0;2;2;1753,13
O001977;Female;Marketplace;Wallet;2022;12;16;0,0875;4;3;7474,96
O001978;Male;Web;Cash;2021;4;17;0,08;5;2;7412,51
O001979;Female;Store;Cash;2023;9;2;0,2;1;1;1193,86
O001980;Female;Call Center;Card;2023;7;16;0,08;5;4;5897,65
O001981;Male;Web;Card;2024;10;12;0,15;4;2;4526,24
O001982;Unknown;Mobile App;Cash;2023;6;13;0,0375;4;3;3484,85
O001983;Female;Marketplace;Bank Transfer;2025;11;1;0,2;1;1;456,8
O001984;Female;Call Center;Cash;2022;2;11;0,075;2;2;4524,68
O001985;Unknown;Store;Wallet;2021;3;13;0,075;4;3;5618,18
O001986;Unknown;Call Center;Bank Transfer;2024;5;12;0,0666666666666667;3;3;4410,6
O001987;Male;Marketplace;Cash;2021;11;7;0,0166666666666667;3;2;4023,27
O001988;Female;Marketplace;Card;2024;9;2;0,2;1;1;43,97
O001989;Female;Call Center;Cash;2022;4;11;0,05;3;3;6540,33
O001990;Female;Mobile App;COD;2025;5;13;0,11;5;3;4564,55
O001991;Female;Mobile App;Bank Transfer;2021;12;11;0,08;5;4;5755,06
O001992;Male;Call Center;Cash;2021;8;3;0;1;1;1157,49
O001993;Female;Store;Wallet;2023;2;8;0,1;3;3;1876,28
O001994;Male;Store;Wallet;2023;7;4;0,1;1;1;1292,65
O001995;Female;Call Center;Wallet;2024;11;5;0,0666666666666667;3;2;724,44
O001996;Male;Store;Cash;2024;1;6;0,15;3;3;619,56
O001997;Male;Web;Bank Transfer;2024;10;9;0,2;2;2;3290,38
O001998;Female;Store;Card;2024;6;18;0,1;4;4;3696,86
O001999;Female;Call Center;Cash;2025;7;23;0,09;5;4;5674,06
O002000;Male;Mobile App;Bank Transfer;2022;10;5;0;1;1;1378,3
O002001;Female;Call Center;Cash;2024;4;15;0,0666666666666667;3;3;7068,08
O002002;Unknown;Web;Wallet;2023;6;9;0,0875;4;3;1031,74
O002003;Male;Store;Bank Transfer;2022;7;16;0,04;5;4;8419,51
O002004;Female;Mobile App;Bank Transfer;2022;9;10;0;2;1;3006,95
O002005;Female;Marketplace;Cash;2022;10;9;0,15;2;2;4036,59
O002006;Female;Marketplace;Cash;2025;10;14;0,0833333333333333;3;2;3142,09
O002007;Female;Web;Wallet;2022;2;2;0,15;2;2;380,26
O002008;Unknown;Call Center;COD;2021;5;1;0;1;1;332,83
O002009;Male;Web;Bank Transfer;2021;1;1;0,2;1;1;73,06
O002010;Female;Marketplace;Bank Transfer;2024;11;10;0,025;2;2;3792,57
O002011;Female;Marketplace;Wallet;2024;9;11;0,0333333333333333;3;2;3207,14
O002012;Female;Mobile App;Bank Transfer;2025;8;16;0,02;5;4;7065,38
O002013;Male;Call Center;COD;2024;2;11;0,06;5;5;2985,01
O002014;Female;Store;Bank Transfer;2022;3;2;0,2;1;1;892,5
O002015;Female;Web;Wallet;2025;12;8;0;2;2;4561,4
O002016;Unknown;Call Center;Card;2021;8;8;0,133333333333333;3;3;2216,94
O002017;Female;Mobile App;Bank Transfer;2024;4;10;0,1;2;2;2856,34
O002018;Male;Call Center;Wallet;2023;10;12;0,1;3;3;5757,37
O002019;Female;Marketplace;Wallet;2021;7;2;0,1;1;1;1392,34
O002020;Female;Call Center;Wallet;2025;5;6;0;2;2;1524,54
O002021;Female;Marketplace;COD;2021;2;22;0,06;5;3;7719,03
O002022;Female;Mobile App;Card;2024;7;19;0,09;5;5;8521,71
O002023;Male;Marketplace;COD;2021;10;1;0,1;1;1;472,27
O002024;Male;Mobile App;Bank Transfer;2021;9;1;0,05;1;1;703,32
O002025;Male;Call Center;Cash;2024;6;18;0,06;5;3;5417,51
O002026;Female;Marketplace;Wallet;2022;10;7;0,0833333333333333;3;3;3855,48
O002027;Female;Call Center;Bank Transfer;2025;8;3;0;1;1;2277,63
O002028;Female;Marketplace;COD;2025;5;17;0,05;5;4;9766,62
O002029;Male;Web;Bank Transfer;2021;2;10;0,05;3;3;4748,1
O002030;Unknown;Call Center;Cash;2022;2;11;0,15;2;2;1705,61
O002031;Male;Web;Cash;2021;9;14;0,0833333333333333;3;3;5311,84
O002032;Unknown;Call Center;COD;2025;4;6;0;1;1;300
O002033;Female;Marketplace;Cash;2022;9;15;0,06;5;4;6780,77
O002034;Male;Web;Bank Transfer;2023;11;10;0,05;2;2;1323,98
O002035;Male;Call Center;Card;2025;9;5;0,15;2;2;2087,37
O002036;Male;Marketplace;Card;2025;10;4;0;1;1;2137,32
O002037;Unknown;Mobile App;Cash;2025;8;13;0,0333333333333333;3;3;5646,77
O002038;Female;Call Center;Bank Transfer;2022;6;25;0,14;5;4;10418,7
O002039;Male;Mobile App;Bank Transfer;2022;8;8;0,05;3;2;3568,93
O002040;Male;Mobile App;Bank Transfer;2025;6;9;0,0625;4;4;4205,09
O002041;Male;Marketplace;Cash;2022;4;6;0,0375;4;4;2305,13
O002042;Female;Web;Wallet;2022;7;8;0,0666666666666667;3;3;2845,01
O002043;Male;Web;Bank Transfer;2023;7;8;0,125;4;3;3540,56
O002044;Female;Marketplace;Card;2025;4;19;0,06;5;5;5715,15
O002045;Female;Mobile App;Card;2022;2;1;0,2;1;1;401,78
O002046;Male;Store;Wallet;2025;8;4;0,025;2;1;1965,1
O002047;Female;Marketplace;Bank Transfer;2023;10;19;0,09;5;3;8897,46
O002048;Unknown;Call Center;COD;2021;12;15;0,08;5;4;6676,91
O002049;Unknown;Web;Bank Transfer;2022;8;5;0,025;2;2;2145,1
O002050;Male;Marketplace;Card;2024;8;4;0,1;3;2;1693,27
O002051;Female;Store;Cash;2021;10;2;0,1;1;1;512,75
O002052;Male;Marketplace;COD;2024;10;14;0,0333333333333333;3;3;4789,86
O002053;Female;Web;Card;2024;5;6;0,075;2;2;1966,27
O002054;Male;Call Center;Bank Transfer;2023;3;7;0,025;2;2;1280,59
O002055;Male;Call Center;Cash;2023;12;7;0,1;2;2;1217,02
O002056;Unknown;Marketplace;Wallet;2022;4;2;0,025;2;2;452,75
O002057;Male;Store;Bank Transfer;2025;9;20;0,09;5;5;5653,04
O002058;Male;Web;Cash;2025;2;17;0,1;4;4;5055,45
O002059;Unknown;Call Center;Cash;2024;1;14;0,06;5;3;5491,01
O002060;Female;Mobile App;Cash;2025;1;2;0;1;1;1163,26
O002061;Unknown;Marketplace;Wallet;2022;7;4;0,1;1;1;2733,16
O002062;Male;Store;Cash;2021;3;20;0,0875;4;4;5895,61
O002063;Female;Marketplace;Wallet;2023;6;14;0,1;4;4;5432,72
O002064;Male;Call Center;Wallet;2024;1;1;0;1;1;706,91
O002065;Female;Store;Bank Transfer;2022;10;14;0,1;5;5;3820,88
O002066;Male;Marketplace;COD;2022;4;14;0,07;5;5;6506,62
O002067;Female;Web;Cash;2021;11;14;0,1;3;3;9384,58
O002068;Unknown;Call Center;Card;2024;8;6;0,0333333333333333;3;3;2120,67
O002069;Male;Call Center;Wallet;2023;7;13;0,1125;4;4;4356,83
O002070;Female;Call Center;Bank Transfer;2021;12;24;0,05;5;4;9584,21
O002071;Male;Store;Bank Transfer;2023;8;18;0,075;4;3;7636,94
O002072;Female;Mobile App;Bank Transfer;2021;9;8;0;3;3;4106,57
O002073;Unknown;Mobile App;Wallet;2025;3;5;0,025;2;2;1413,46
O002074;Female;Call Center;Cash;2025;7;15;0,04;5;4;5513,56
O002075;Female;Marketplace;Cash;2021;6;14;0,1;3;3;5398,95
O002076;Unknown;Mobile App;Card;2025;12;8;0,133333333333333;3;3;1610,44
O002077;Male;Web;Card;2023;9;14;0,125;4;4;3399,9
O002078;Male;Call Center;Bank Transfer;2021;12;7;0,0333333333333333;3;2;3756,33
O002079;Female;Web;Card;2022;2;14;0,09;5;3;3930,44
O002080;Male;Mobile App;Wallet;2024;8;10;0,0333333333333333;3;2;6458,79
O002081;Unknown;Marketplace;Card;2023;2;8;0,05;2;2;3848,98
O002082;Female;Mobile App;COD;2024;2;6;0,025;2;2;2789,19
O002083;Female;Store;Bank Transfer;2022;3;7;0,025;2;2;2365,65
O002084;Female;Call Center;Wallet;2022;3;14;0,1;5;5;3133,14
O002085;Unknown;Web;Wallet;2022;2;24;0,08;5;3;7543,08
O002086;Female;Store;Cash;2025;10;21;0,08;5;3;9023,14
O002087;Male;Web;Bank Transfer;2022;10;2;0,1;1;1;670,3
O002088;Male;Store;COD;2021;10;9;0,1;2;2;531,88
O002089;Female;Store;Card;2022;9;13;0,0875;4;3;6932,59
O002090;Male;Call Center;Bank Transfer;2022;3;11;0,0625;4;3;5239,53
O002091;Unknown;Call Center;Cash;2024;12;7;0,025;2;1;4020,38
O002092;Male;Web;Card;2024;10;13;0,075;4;3;5008,02
O002093;Unknown;Marketplace;Cash;2023;4;14;0,09;5;3;5773,61
O002094;Female;Mobile App;COD;2024;12;17;0,03;5;4;6025,64
O002095;Male;Call Center;COD;2021;10;7;0,1;3;3;2395,42
O002096;Female;Mobile App;Wallet;2021;7;5;0,025;2;2;1626,98
O002097;Male;Marketplace;Card;2025;9;8;0,133333333333333;3;2;2093,39
O002098;Male;Marketplace;Wallet;2022;10;1;0;1;1;544,63
O002099;Male;Marketplace;Card;2022;10;10;0;3;3;6112,97
O002100;Male;Mobile App;Card;2021;2;11;0,0375;4;2;3261,43
O002101;Female;Mobile App;COD;2023;7;13;0;5;5;5447,98
O002102;Female;Web;COD;2025;12;20;0,125;4;4;8299,84
O002103;Female;Call Center;Cash;2024;6;21;0,14;5;4;7984,86
O002104;Male;Call Center;Bank Transfer;2024;10;6;0,0333333333333333;3;2;3271,3
O002105;Female;Store;COD;2022;7;26;0,06;5;4;9592,73
O002106;Male;Mobile App;Cash;2021;4;16;0,04;5;4;7897,19
O002107;Male;Marketplace;Bank Transfer;2024;1;5;0,05;1;1;2256,2
O002108;Female;Mobile App;Card;2025;11;5;0;2;1;2582,65
O002109;Female;Marketplace;Bank Transfer;2021;9;10;0,0875;4;3;5531,21
O002110;Unknown;Mobile App;Cash;2021;6;12;0,025;2;2;5337,2
O002111;Unknown;Call Center;Card;2021;7;17;0,133333333333333;3;3;5325,3
O002112;Female;Call Center;Card;2023;8;15;0,075;4;3;4217,12
O002113;Female;Mobile App;COD;2023;6;3;0,1;1;1;714,64
O002114;Female;Call Center;COD;2024;9;14;0,0666666666666667;3;2;6130,93
O002115;Female;Call Center;Bank Transfer;2024;8;12;0,0333333333333333;3;3;5055,96
O002116;Male;Web;COD;2022;4;15;0,0375;4;4;4147,41
O002117;Female;Web;COD;2023;5;18;0,09;5;4;8346,56
O002118;Male;Marketplace;COD;2024;6;19;0,04;5;4;5104,12
O002119;Male;Marketplace;COD;2023;7;9;0,1;2;2;3755,29
O002120;Male;Mobile App;Card;2022;4;15;0,07;5;4;4740,74
O002121;Female;Store;Bank Transfer;2022;1;17;0,0375;4;4;7877,6
O002122;Male;Mobile App;Wallet;2022;3;3;0;2;2;820,72
O002123;Unknown;Marketplace;Bank Transfer;2021;8;5;0,025;2;2;1856,45
O002124;Female;Mobile App;Bank Transfer;2024;12;2;0,2;1;1;563,34
O002125;Male;Store;Card;2023;12;18;0,09;5;4;8655,31
O002126;Male;Web;Wallet;2023;2;18;0,075;4;4;7154,53
O002127;Male;Store;Wallet;2025;2;7;0,05;2;2;3392,73
O002128;Male;Store;Card;2025;10;4;0,2;1;1;1661,6
O002129;Male;Call Center;Wallet;2021;4;12;0,0166666666666667;3;1;7302,54
O002130;Female;Mobile App;COD;2021;9;14;0,03;5;4;5950,1
O002131;Unknown;Call Center;Bank Transfer;2025;2;1;0;1;1;481,63
O002132;Female;Web;COD;2021;5;12;0,2;3;3;3097,22
O002133;Male;Store;Bank Transfer;2024;6;19;0,08;5;3;5887,31
O002134;Female;Marketplace;COD;2022;7;7;0,025;2;2;3038,8
O002135;Male;Web;Bank Transfer;2023;2;17;0,01;5;5;9982,61
O002136;Female;Store;Bank Transfer;2025;9;15;0,15;4;3;5144,91
O002137;Female;Marketplace;Card;2021;11;7;0,075;4;4;2039,74
O002138;Male;Marketplace;Card;2025;7;14;0,1125;4;3;3552,27
O002139;Male;Call Center;COD;2022;3;7;0,15;2;2;2481,6
O002140;Female;Store;Bank Transfer;2024;2;6;0,0833333333333333;3;3;3425,36
O002141;Female;Marketplace;Wallet;2023;9;6;0;1;1;953,16
O002142;Male;Call Center;Wallet;2022;6;16;0,1;4;3;4327,75
O002143;Female;Store;Bank Transfer;2024;6;15;0,14;5;4;3429,24
O002144;Female;Mobile App;Cash;2023;8;16;0;3;2;4124,54
O002145;Female;Mobile App;Wallet;2023;8;9;0;2;2;4591,97
O002146;Male;Mobile App;Wallet;2023;12;10;0,133333333333333;3;3;3818,87
O002147;Male;Call Center;Bank Transfer;2024;3;1;0,2;1;1;427,46
O002148;Female;Store;Wallet;2021;6;11;0,0833333333333333;3;2;3143,09
O002149;Male;Mobile App;Wallet;2022;9;15;0,0166666666666667;3;3;4386,18
O002150;Female;Store;Bank Transfer;2023;11;16;0,04;5;4;3889,69
O002151;Female;Web;COD;2024;1;5;0;1;1;2511,8
O002152;Male;Call Center;Cash;2023;12;3;0,1;1;1;1904,31
O002153;Unknown;Store;Cash;2023;2;5;0,1;1;1;2514,38
O002154;Male;Call Center;Cash;2022;5;2;0;1;1;1369,22
O002155;Male;Mobile App;Bank Transfer;2023;8;8;0,05;2;2;2367,62
O002156;Unknown;Marketplace;COD;2025;7;17;0,05;5;4;7364,8
O002157;Male;Mobile App;Card;2023;1;3;0,1;2;2;1500,18
O002158;Female;Call Center;Bank Transfer;2022;2;13;0,116666666666667;3;2;2240,88
O002159;Female;Call Center;Card;2023;7;14;0,05;4;4;6090,68
O002160;Male;Marketplace;COD;2022;5;12;0,116666666666667;3;3;5211,01
O002161;Female;Mobile App;Cash;2024;2;4;0,025;2;1;912,42
O002162;Unknown;Call Center;Cash;2025;3;1;0;1;1;630,72
O002163;Male;Web;Card;2025;1;5;0,025;2;1;2160,45
O002164;Female;Store;Cash;2023;4;9;0,166666666666667;3;3;2963,33
O002165;Female;Store;Card;2025;4;14;0,0625;4;3;8275,39
O002166;Female;Marketplace;COD;2023;6;10;0,133333333333333;3;2;2293,63
O002167;Female;Store;Wallet;2023;11;27;0,08;5;3;11626,63
O002168;Unknown;Store;Wallet;2022;4;3;0,2;1;1;1174,18
O002169;Female;Store;Cash;2021;6;19;0,04;5;4;10933,01
O002170;Male;Web;Card;2025;9;12;0,0333333333333333;3;3;2134,31
O002171;Female;Marketplace;Bank Transfer;2021;3;9;0,0333333333333333;3;2;1777,22
O002172;Male;Call Center;Bank Transfer;2022;9;1;0,05;1;1;287,35
O002173;Female;Marketplace;Bank Transfer;2025;6;10;0,0833333333333333;3;3;2390,63
O002174;Male;Web;Wallet;2022;8;21;0,06;5;3;9972,4
O002175;Male;Store;Wallet;2021;9;9;0,1;3;2;2442,84
O002176;Female;Mobile App;Wallet;2023;4;6;0,05;1;1;2814,15
O002177;Unknown;Web;Card;2021;4;2;0;1;1;751,3
O002178;Female;Mobile App;Cash;2022;2;2;0;1;1;1040,66
O002179;Male;Web;Bank Transfer;2024;1;5;0;1;1;3068,75
O002180;Male;Mobile App;Card;2025;8;9;0,0166666666666667;3;3;2702,09
O002181;Female;Mobile App;COD;2024;11;17;0,05;5;5;4910,99
O002182;Male;Call Center;Card;2022;8;3;0,05;1;1;1839,48
O002183;Unknown;Store;Cash;2025;12;16;0,06;5;3;5377,22
O002184;Unknown;Mobile App;Wallet;2022;6;20;0,075;4;3;10698,73
O002185;Male;Call Center;Wallet;2021;1;5;0,05;1;1;1845,38
O002186;Unknown;Web;Wallet;2023;5;13;0,05;4;3;5023,08
O002187;Female;Marketplace;Card;2024;6;21;0,02;5;5;6708,32
O002188;Female;Mobile App;COD;2024;7;4;0,1;2;2;1300,66
O002189;Male;Marketplace;Bank Transfer;2022;5;15;0,05;4;3;3355,11
O002190;Male;Mobile App;COD;2025;7;3;0,0833333333333333;3;3;824,31
O002191;Female;Call Center;COD;2024;4;3;0;1;1;695,52
O002192;Female;Store;Bank Transfer;2024;4;3;0;1;1;2041,89
O002193;Female;Web;Bank Transfer;2022;8;6;0,2;1;1;495,65
O002194;Male;Call Center;Bank Transfer;2021;6;10;0,04;5;3;4478,95
O002195;Female;Web;Bank Transfer;2023;4;17;0,09;5;4;7797,89
O002196;Male;Store;COD;2021;12;14;0,07;5;4;4264,36
O002197;Female;Store;Wallet;2021;7;4;0,1;1;1;1742,26
O002198;Unknown;Marketplace;Bank Transfer;2023;7;16;0,03;5;4;4853,34
O002199;Female;Store;Bank Transfer;2024;7;17;0,0166666666666667;3;3;6076,37
O002200;Male;Marketplace;COD;2023;12;1;0;1;1;214,34
O002201;Male;Mobile App;Wallet;2021;1;20;0,05;3;2;9314,78
O002202;Male;Store;Wallet;2025;6;16;0,05;5;4;6041,72
O002203;Male;Call Center;Cash;2025;5;6;0,05;1;1;3330,57
O002204;Female;Store;Cash;2025;5;19;0,09;5;5;8564,68
O002205;Unknown;Store;Cash;2024;11;14;0,0666666666666667;3;2;6321,36
O002206;Male;Store;Wallet;2021;3;7;0,2;2;2;3022,86
O002207;Female;Call Center;Cash;2021;10;25;0,16;5;4;10436
O002208;Unknown;Marketplace;Cash;2021;11;7;0,1;2;2;3255,92
O002209;Female;Mobile App;COD;2022;12;19;0,075;4;4;8771,33
O002210;Female;Store;Wallet;2023;3;11;0,0333333333333333;3;2;5317,43
O002211;Unknown;Call Center;COD;2025;12;7;0,125;2;2;2436,01
O002212;Male;Mobile App;COD;2024;10;15;0,025;4;3;5492,97
O002213;Male;Marketplace;Cash;2023;6;7;0;2;2;1007,54
O002214;Unknown;Web;Wallet;2022;3;10;0,1;2;2;3802,19
O002215;Male;Web;Bank Transfer;2023;9;9;0,0666666666666667;3;3;2406,89
O002216;Male;Store;COD;2024;2;5;0;1;1;1846,3
O002217;Female;Store;COD;2021;5;11;0,0333333333333333;3;3;5700,1
O002218;Female;Marketplace;Card;2022;12;9;0,0666666666666667;3;3;3391,9
O002219;Female;Marketplace;Card;2022;10;17;0,05;4;4;4684,07
O002220;Female;Web;COD;2023;11;13;0,1;4;4;4495,11
O002221;Female;Mobile App;Card;2023;1;17;0,0625;4;2;7377,95
O002222;Female;Marketplace;Wallet;2021;10;16;0,08;5;3;6406,92
O002223;Unknown;Marketplace;Cash;2022;1;21;0,07;5;4;5607,48
O002224;Female;Web;COD;2023;4;7;0,0125;4;2;3104,85
O002225;Unknown;Call Center;Wallet;2024;9;1;0,05;1;1;464,78
O002226;Unknown;Web;Wallet;2023;1;19;0,02;5;4;8811,64
O002227;Female;Store;Cash;2023;10;21;0,04;5;5;7250,34
O002228;Male;Web;Wallet;2024;1;13;0,0666666666666667;3;3;6061,55
O002229;Male;Call Center;Wallet;2023;5;13;0,133333333333333;3;3;2282,35
O002230;Female;Store;Card;2023;12;20;0,09;5;3;6716,27
O002231;Male;Marketplace;COD;2023;7;2;0,025;2;1;705,32
O002232;Female;Store;Cash;2023;11;6;0,05;2;2;2532,31
O002233;Female;Call Center;Card;2021;12;7;0,15;2;2;3384,9
O002234;Female;Web;Bank Transfer;2021;10;14;0,1125;4;4;5088,38
O002235;Male;Web;Wallet;2024;1;15;0,0666666666666667;3;3;6518,35
O002236;Female;Call Center;Wallet;2025;8;9;0,05;2;2;4241,6
O002237;Male;Web;Bank Transfer;2021;5;9;0;2;1;4417,17
O002238;Unknown;Mobile App;Wallet;2023;5;16;0,05;3;2;5927,13
O002239;Male;Store;Bank Transfer;2023;3;21;0,05;5;5;8409,8
O002240;Female;Mobile App;Card;2024;2;7;0,0333333333333333;3;3;2125,03
O002241;Female;Store;COD;2025;3;12;0,1;5;4;3612,3
O002242;Female;Store;Bank Transfer;2022;1;11;0,02;5;5;3767,82
O002243;Unknown;Store;Bank Transfer;2021;9;13;0,0833333333333333;3;3;6487,94
O002244;Unknown;Marketplace;Card;2022;7;10;0,05;4;3;4497,39
O002245;Unknown;Call Center;Wallet;2022;3;3;0,05;1;1;1479,86
O002246;Male;Store;Wallet;2025;7;4;0;1;1;2551
O002247;Unknown;Marketplace;Wallet;2022;10;6;0,125;2;2;2080,85
O002248;Unknown;Web;Bank Transfer;2021;8;11;0,0166666666666667;3;3;3105,73
O002249;Male;Web;Card;2021;12;11;0,05;4;4;4757,21
O002250;Unknown;Web;Cash;2025;4;14;0,07;5;5;6951,24
O002251;Male;Web;COD;2024;2;11;0,08;5;4;6362,54
O002252;Unknown;Call Center;Card;2021;9;18;0,08;5;3;9462,72
O002253;Female;Marketplace;Wallet;2024;1;19;0,06;5;3;10830,9
O002254;Male;Mobile App;Bank Transfer;2023;11;18;0,05;5;5;10182,12
O002255;Female;Marketplace;Card;2021;8;1;0;1;1;114,85
O002256;Male;Store;Bank Transfer;2022;6;14;0,1;3;2;2532,7
